date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:55:57	10009/10009	---M--	200	added ('OK')	image/png	etag:%223420523-2719-5fefb72ee8849%22	https://infiniteresources.org/wp-content/uploads/2023/01/Reels_1@2x-1.png	C:/My%20Web%20Sites/infinite/infiniteresources.org/wp-content/uploads/2023/01/Reels_1@2x-1.png	(from https://infiniteresources.org/)
17:55:57	1813/1813	---M--	200	added ('OK')	image/png	etag:%223421ca1-715-5fefb6bbb105e%22	https://infiniteresources.org/wp-content/uploads/2023/01/Sack-Kraft_1@2x.png	C:/My%20Web%20Sites/infinite/infiniteresources.org/wp-content/uploads/2023/01/Sack-Kraft_1@2x.png	(from https://infiniteresources.org/)
17:55:57	4357/4357	---M--	200	added ('OK')	image/png	etag:%223421ca5-1105-5fefb6bce7551%22	https://infiniteresources.org/wp-content/uploads/2023/01/Hard-Mixed-Paper_1@2x.png	C:/My%20Web%20Sites/infinite/infiniteresources.org/wp-content/uploads/2023/01/Hard-Mixed-Paper_1@2x.png	(from https://infiniteresources.org/)
17:55:58	2694/2694	---M--	200	added ('OK')	image/png	etag:%223421cb2-a86-5fefb6c087161%22	https://infiniteresources.org/wp-content/uploads/2023/01/Polycup_1@2x.png	C:/My%20Web%20Sites/infinite/infiniteresources.org/wp-content/uploads/2023/01/Polycup_1@2x.png	(from https://infiniteresources.org/)
17:55:58	1347/1347	---M--	200	added ('OK')	image/png	etag:%223421cac-543-5fefb6bf4702e%22	https://infiniteresources.org/wp-content/uploads/2023/01/Sorted-Office-Paper_1@2x.png	C:/My%20Web%20Sites/infinite/infiniteresources.org/wp-content/uploads/2023/01/Sorted-Office-Paper_1@2x.png	(from https://infiniteresources.org/)
17:55:58	5009/5009	---M--	200	added ('OK')	image/png	etag:%223421c99-1391-5fefb6b95cd1b%22	https://infiniteresources.org/wp-content/uploads/2023/01/Baled-Tyres_1@2x.png	C:/My%20Web%20Sites/infinite/infiniteresources.org/wp-content/uploads/2023/01/Baled-Tyres_1@2x.png	(from https://infiniteresources.org/)
17:55:58	4353/4353	---M--	200	added ('OK')	image/png	etag:%223421c89-1101-5fefb6b452c0c%22	https://infiniteresources.org/wp-content/uploads/2023/01/Shredded-Tyres_1@2x.png	C:/My%20Web%20Sites/infinite/infiniteresources.org/wp-content/uploads/2023/01/Shredded-Tyres_1@2x.png	(from https://infiniteresources.org/)
17:55:59	16466/16466	---M--	200	added ('OK')	image/png	etag:%223420535-4052-5fefb735c13d8%22	https://infiniteresources.org/wp-content/uploads/2023/01/Agri-Tyre@2x.png	C:/My%20Web%20Sites/infinite/infiniteresources.org/wp-content/uploads/2023/01/Agri-Tyre@2x.png	(from https://infiniteresources.org/)
17:55:59	4646/4646	---M--	200	added ('OK')	image/png	etag:%223421c95-1226-5fefb6b80c246%22	https://infiniteresources.org/wp-content/uploads/2023/01/3-Cut-Bales_1@2x.png	C:/My%20Web%20Sites/infinite/infiniteresources.org/wp-content/uploads/2023/01/3-Cut-Bales_1@2x.png	(from https://infiniteresources.org/)
17:55:59	3439/3439	---M--	200	added ('OK')	image/png	etag:%223421c8c-d6f-5fefb6b5846c6%22	https://infiniteresources.org/wp-content/uploads/2023/01/Granulated-Tyres_1@2x.png	C:/My%20Web%20Sites/infinite/infiniteresources.org/wp-content/uploads/2023/01/Granulated-Tyres_1@2x.png	(from https://infiniteresources.org/)
17:55:59	4318/4318	---M--	200	added ('OK')	image/png	etag:%223421c85-10de-5fefb6b310b98%22	https://infiniteresources.org/wp-content/uploads/2023/01/TDF_1@2x.png	C:/My%20Web%20Sites/infinite/infiniteresources.org/wp-content/uploads/2023/01/TDF_1@2x.png	(from https://infiniteresources.org/)
17:55:59	5234/5234	---M--	200	added ('OK')	image/png	etag:%223421c90-1472-5fefb6b6c7ac2%22	https://infiniteresources.org/wp-content/uploads/2023/01/Butyl-Tubes_1@2x.png	C:/My%20Web%20Sites/infinite/infiniteresources.org/wp-content/uploads/2023/01/Butyl-Tubes_1@2x.png	(from https://infiniteresources.org/)
17:56:00	11612/11612	---M--	200	added ('OK')	image/png	etag:%22342052f-2d5c-5fefb731c0128%22	https://infiniteresources.org/wp-content/uploads/2023/01/Crumb-Rubber@2x.png	C:/My%20Web%20Sites/infinite/infiniteresources.org/wp-content/uploads/2023/01/Crumb-Rubber@2x.png	(from https://infiniteresources.org/)
17:56:00	13245/13245	---M--	200	added ('OK')	image/png	etag:%223420532-33bd-5fefb73391e70%22	https://infiniteresources.org/wp-content/uploads/2023/01/OTR-Tyre@2x.png	C:/My%20Web%20Sites/infinite/infiniteresources.org/wp-content/uploads/2023/01/OTR-Tyre@2x.png	(from https://infiniteresources.org/)
17:56:00	9304/9304	---M--	200	added ('OK')	image/png	etag:%2234413d9-2458-5fefb6cc49e45%22	https://infiniteresources.org/wp-content/uploads/2023/02/Segments_11.png	C:/My%20Web%20Sites/infinite/infiniteresources.org/wp-content/uploads/2023/02/Segments_11.png	(from https://infiniteresources.org/)
17:56:00	7269/7269	---M--	200	added ('OK')	image/png	etag:%2234413e2-1c65-5fefb6d1a30fb%22	https://infiniteresources.org/wp-content/uploads/2023/02/shipping_11.png	C:/My%20Web%20Sites/infinite/infiniteresources.org/wp-content/uploads/2023/02/shipping_11.png	(from https://infiniteresources.org/)
17:56:01	9958/9958	---M--	200	added ('OK')	image/png	etag:%2234413dc-26e6-5fefb6ce37110%22	https://infiniteresources.org/wp-content/uploads/2023/02/ports_11.png	C:/My%20Web%20Sites/infinite/infiniteresources.org/wp-content/uploads/2023/02/ports_11.png	(from https://infiniteresources.org/)
17:56:01	7608/7608	---M--	200	added ('OK')	image/png	etag:%2234413df-1db8-5fefb6cfd61d4%22	https://infiniteresources.org/wp-content/uploads/2023/02/ideas_11.png	C:/My%20Web%20Sites/infinite/infiniteresources.org/wp-content/uploads/2023/02/ideas_11.png	(from https://infiniteresources.org/)
17:56:01	10073/10073	---M--	200	added ('OK')	image/png	etag:%223421bd2-2759-6010fa4c483fa%22	https://infiniteresources.org/wp-content/uploads/2023/01/IR_final-logo_white-1024x276.png	C:/My%20Web%20Sites/infinite/infiniteresources.org/wp-content/uploads/2023/01/IR_final-logo_white-1024x276.png	(from https://infiniteresources.org/)
17:56:02	67498/67498	---MCZ	200	added ('OK')	application/javascript	etag:%226813a155-107aa%22	https://analytics.wpmucdn.com/matomo.js	C:/My%20Web%20Sites/infinite/analytics.wpmucdn.com/matomo.js	(from https://infiniteresources.org/)
17:56:02	14873/14873	---M-Z	200	added ('OK')	text/css	etag:%2237e0030-3a19-6482c6b8b1060-gzip%22	https://infiniteresources.org/wp-content/uploads/elementor/css/post-10377.css?ver=1768205480	C:/My%20Web%20Sites/infinite/infiniteresources.org/wp-content/uploads/elementor/css/post-1037703eb.css	(from https://infiniteresources.org/)
17:56:02	1657/1657	---M-Z	200	added ('OK')	text/css	etag:%2237e0012-679-6482c6b697e81-gzip%22	https://infiniteresources.org/wp-content/uploads/elementor/css/custom-widget-image-box.min.css?ver=1768205478	C:/My%20Web%20Sites/infinite/infiniteresources.org/wp-content/uploads/elementor/css/custom-widget-image-box.min6859.css	(from https://infiniteresources.org/)
17:56:02	17828/17828	---M-Z	200	added ('OK')	text/css	etag:%2237e0035-45a4-6482c6b8e871c-gzip%22	https://infiniteresources.org/wp-content/uploads/elementor/css/post-10378.css?ver=1768205480	C:/My%20Web%20Sites/infinite/infiniteresources.org/wp-content/uploads/elementor/css/post-1037803eb.css	(from https://infiniteresources.org/)
17:56:03	12273/12273	---M-Z	200	added ('OK')	text/css	etag:%2237e0039-2ff1-6482c6b924bf7-gzip%22	https://infiniteresources.org/wp-content/uploads/elementor/css/post-9762.css?ver=1768205480	C:/My%20Web%20Sites/infinite/infiniteresources.org/wp-content/uploads/elementor/css/post-976203eb.css	(from https://infiniteresources.org/)
17:56:03	14820/14820	---M-Z	200	added ('OK')	text/css	etag:%2237e003e-39e4-6482c6b95b312-gzip%22	https://infiniteresources.org/wp-content/uploads/elementor/css/post-9760.css?ver=1768205480	C:/My%20Web%20Sites/infinite/infiniteresources.org/wp-content/uploads/elementor/css/post-976003eb.css	(from https://infiniteresources.org/)
17:56:03	9819/9819	---M-Z	200	added ('OK')	text/css	etag:%2237e0047-265b-6482c6b99d996-gzip%22	https://infiniteresources.org/wp-content/uploads/elementor/css/post-8043.css?ver=1768205481	C:/My%20Web%20Sites/infinite/infiniteresources.org/wp-content/uploads/elementor/css/post-80437c14.css	(from https://infiniteresources.org/)
17:56:03	11578/11578	---M-Z	200	added ('OK')	text/css	etag:%2237e004e-2d3a-6482c6b9d1d89-gzip%22	https://infiniteresources.org/wp-content/uploads/elementor/css/post-8504.css?ver=1768205481	C:/My%20Web%20Sites/infinite/infiniteresources.org/wp-content/uploads/elementor/css/post-85047c14.css	(from https://infiniteresources.org/)
17:56:03	10286/10286	---M-Z	200	added ('OK')	text/css	etag:%2237e0011-282e-6482c6b6976b1-gzip%22	https://infiniteresources.org/wp-content/uploads/elementor/css/custom-widget-icon-list.min.css?ver=1768205478	C:/My%20Web%20Sites/infinite/infiniteresources.org/wp-content/uploads/elementor/css/custom-widget-icon-list.min6859.css	(from https://infiniteresources.org/)
17:56:04	675/675	---M-Z	200	added ('OK')	text/css	etag:%223360d35-2a3-647d860cef8ff-gzip%22	https://infiniteresources.org/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.15.3	C:/My%20Web%20Sites/infinite/infiniteresources.org/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min52d5.css	(from https://infiniteresources.org/)
17:56:04	677/677	---M-Z	200	added ('OK')	text/css	etag:%223360d3b-2a5-647d860cf4b07-gzip%22	https://infiniteresources.org/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css?ver=5.15.3	C:/My%20Web%20Sites/infinite/infiniteresources.org/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min52d5.css	(from https://infiniteresources.org/)
17:56:04	4258/4258	---M-Z	200	added ('OK')	text/css	etag:%2233216f6-10a2-647d8608f442b-gzip%22	https://infiniteresources.org/wp-content/plugins/elementor/assets/css/widget-divider.min.css?ver=3.34.1	C:/My%20Web%20Sites/infinite/infiniteresources.org/wp-content/plugins/elementor/assets/css/widget-divider.min1504.css	(from https://infiniteresources.org/)
17:56:04	69/69	---M-Z	200	added ('OK')	text/css	etag:%224061480-45-632d43e10ae00-gzip%22	https://infiniteresources.org/wp-content/plugins/elementskit/modules/pro-form-reset-button/assets/css/elementskit-reset-button.css?ver=3.8.5	C:/My%20Web%20Sites/infinite/infiniteresources.org/wp-content/plugins/elementskit/modules/pro-form-reset-button/assets/css/elementskit-reset-button38b5.css	(from https://infiniteresources.org/)
17:56:05	57682/57682	---M-Z	200	added ('OK')	text/css	etag:%223820c35-e152-5e54537e7de40-gzip%22	https://infiniteresources.org/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.5.9	C:/My%20Web%20Sites/infinite/infiniteresources.org/wp-content/plugins/revslider/public/assets/css/rs65bdf.css	(from https://infiniteresources.org/)
17:56:05	321058/321058	---M-Z	200	added ('OK')	text/javascript	etag:%22332148b-4e622-646460d9f45fc-gzip%22	https://infiniteresources.org/wp-content/plugins/themesflat-addons-for-elementor/assets/js/swiper.min.js?ver=6.8.3	C:/My%20Web%20Sites/infinite/infiniteresources.org/wp-content/plugins/themesflat-addons-for-elementor/assets/js/swiper.min32d4.js	(from https://infiniteresources.org/)
17:56:05	11259/11259	---M-Z	200	added ('OK')	text/javascript	etag:%2233213f0-2bfb-646460d9f26bc-gzip%22	https://infiniteresources.org/wp-content/plugins/themesflat-addons-for-elementor/assets/js/anime.min.js?ver=6.8.3	C:/My%20Web%20Sites/infinite/infiniteresources.org/wp-content/plugins/themesflat-addons-for-elementor/assets/js/anime.min32d4.js	(from https://infiniteresources.org/)
17:56:05	5721/5721	---M-Z	200	added ('OK')	text/javascript	etag:%22332148c-1659-646460d9f49e4-gzip%22	https://infiniteresources.org/wp-content/plugins/themesflat-addons-for-elementor/assets/js/textanimation.js?ver=6.8.3	C:/My%20Web%20Sites/infinite/infiniteresources.org/wp-content/plugins/themesflat-addons-for-elementor/assets/js/textanimation32d4.js	(from https://infiniteresources.org/)
17:56:06	124134/124134	---M-Z	200	added ('OK')	text/javascript	etag:%2238206fd-1e4e6-5e545376dcc40-gzip%22	https://infiniteresources.org/wp-content/plugins/revslider/public/assets/js/rbtools.min.js?ver=6.5.9	C:/My%20Web%20Sites/infinite/infiniteresources.org/wp-content/plugins/revslider/public/assets/js/rbtools.min5bdf.js	(from https://infiniteresources.org/)
17:56:06	381436/381436	---MCZ	200	added ('OK')	text/javascript	etag:%2238206fe-5d1fc-5e545378c50c0-gzip%22	https://infiniteresources.org/wp-content/plugins/revslider/public/assets/js/rs6.min.js?ver=6.5.9	C:/My%20Web%20Sites/infinite/infiniteresources.org/wp-content/plugins/revslider/public/assets/js/rs6.min5bdf.js	(from https://infiniteresources.org/)
17:56:06	21464/21464	---M-Z	200	added ('OK')	text/javascript	etag:%223340667-53d8-62d7c8e3fbb80-gzip%22	https://infiniteresources.org/wp-includes/js/jquery/ui/core.min.js?ver=1.13.3	C:/My%20Web%20Sites/infinite/infiniteresources.org/wp-includes/js/jquery/ui/core.minb37e.js	(from https://infiniteresources.org/)
17:56:06	63321/63321	---M-Z	200	added ('OK')	text/javascript	etag:%2233216d1-f759-63fc05b6cea3d-gzip%22	https://infiniteresources.org/wp-content/plugins/qi-addons-for-elementor/assets/js/main.min.js?ver=1.9.5	C:/My%20Web%20Sites/infinite/infiniteresources.org/wp-content/plugins/qi-addons-for-elementor/assets/js/main.minbb23.js	(from https://infiniteresources.org/)
17:56:07	1499/1499	---M-Z	200	added ('OK')	text/javascript	etag:%223340f08-5db-5dc2a2438e980-gzip%22	https://infiniteresources.org/wp-includes/js/hoverIntent.min.js?ver=1.10.2	C:/My%20Web%20Sites/infinite/infiniteresources.org/wp-includes/js/hoverIntent.min3e5a.js	(from https://infiniteresources.org/)
17:56:07	2729/2729	---M-Z	200	added ('OK')	text/javascript	etag:%22382069f-aa9-5e5453435d2c0-gzip%22	https://infiniteresources.org/wp-content/plugins/globefarer-core/assets/plugins/modernizr/modernizr.js?ver=6.8.3	C:/My%20Web%20Sites/infinite/infiniteresources.org/wp-content/plugins/globefarer-core/assets/plugins/modernizr/modernizr32d4.js	(from https://infiniteresources.org/)
17:56:07	9143/9143	---M-Z	200	added ('OK')	text/javascript	etag:%2233602eb-23b7-63fc05b71fb22-gzip%22	https://infiniteresources.org/wp-content/plugins/qi-addons-for-elementor/inc/shortcodes/parallax-images/assets/js/plugins/jquery.parallax-scroll.js?ver=1	C:/My%20Web%20Sites/infinite/infiniteresources.org/wp-content/plugins/qi-addons-for-elementor/inc/shortcodes/parallax-images/assets/js/plugins/jquery.parallax-scroll68b3.js	(from https://infiniteresources.org/)
17:56:07	62547/62547	---M-Z	200	added ('OK')	text/javascript	etag:%2238206a5-f453-5e5453435d2c0-gzip%22	https://infiniteresources.org/wp-content/plugins/globefarer-core/assets/plugins/gsap/gsap.min.js?ver=6.8.3	C:/My%20Web%20Sites/infinite/infiniteresources.org/wp-content/plugins/globefarer-core/assets/plugins/gsap/gsap.min32d4.js	(from https://infiniteresources.org/)
17:56:07	18329/18329	---M-Z	200	added ('OK')	text/javascript	etag:%223601235-4799-5e54529d6cb40-gzip%22	https://infiniteresources.org/wp-content/themes/globefarer/assets/js/main.min.js?ver=6.8.3	C:/My%20Web%20Sites/infinite/infiniteresources.org/wp-content/themes/globefarer/assets/js/main.min32d4.js	(from https://infiniteresources.org/)
17:56:08	45387/45387	---M-Z	200	added ('OK')	text/javascript	etag:%2238206b2-b14b-5e54534545740-gzip%22	https://infiniteresources.org/wp-content/plugins/globefarer-core/assets/js/globefarer-core.min.js?ver=6.8.3	C:/My%20Web%20Sites/infinite/infiniteresources.org/wp-content/plugins/globefarer-core/assets/js/globefarer-core.min32d4.js	(from https://infiniteresources.org/)
17:56:08	143662/143662	---M-Z	200	added ('OK')	text/javascript	etag:%2233216d6-2312e-63fc05b6cfdc5-gzip%22	https://infiniteresources.org/wp-content/plugins/qi-addons-for-elementor/assets/plugins/swiper/8.4.5/swiper.min.js?ver=8.4.5	C:/My%20Web%20Sites/infinite/infiniteresources.org/wp-content/plugins/qi-addons-for-elementor/assets/plugins/swiper/8.4.5/swiper.min94a4.js	(from https://infiniteresources.org/)
17:56:08	40/40	---M--	200	added ('OK')	text/javascript	etag:%223340b05-28-6467f5f3d6415%22	https://infiniteresources.org/wp-content/plugins/elementskit-lite/libs/framework/assets/js/frontend-script.js?ver=3.7.8	C:/My%20Web%20Sites/infinite/infiniteresources.org/wp-content/plugins/elementskit-lite/libs/framework/assets/js/frontend-script3621.js	(from https://infiniteresources.org/)
17:56:08	137522/137522	---M-Z	200	added ('OK')	text/javascript	etag:%2233415af-21932-6467f5f42caea-gzip%22	https://infiniteresources.org/wp-content/plugins/elementskit-lite/widgets/init/assets/js/widget-scripts.js?ver=3.7.8	C:/My%20Web%20Sites/infinite/infiniteresources.org/wp-content/plugins/elementskit-lite/widgets/init/assets/js/widget-scripts3621.js	(from https://infiniteresources.org/)
17:56:09	11619/11619	---M-Z	200	added ('OK')	text/javascript	etag:%2233608be-2d63-6482c304b57d2-gzip%22	https://infiniteresources.org/wp-content/plugins/essential-addons-for-elementor-lite/assets/front-end/js/view/general.min.js?ver=6.5.6	C:/My%20Web%20Sites/infinite/infiniteresources.org/wp-content/plugins/essential-addons-for-elementor-lite/assets/front-end/js/view/general.minaafb.js	(from https://infiniteresources.org/)
17:56:09	22932/22932	---M-Z	200	added ('OK')	text/javascript	etag:%22378041e-5994-6482c6b6a41d2-gzip%22	https://infiniteresources.org/wp-content/uploads/essential-addons-elementor/eael-50.js?ver=1746717482	C:/My%20Web%20Sites/infinite/infiniteresources.org/wp-content/uploads/essential-addons-elementor/eael-504698.js	(from https://infiniteresources.org/)
17:56:09	5677/5677	---M-Z	200	added ('OK')	text/javascript	etag:%22334289e-162d-647d860ca5d4b-gzip%22	https://infiniteresources.org/wp-content/plugins/elementor/assets/js/webpack.runtime.min.js?ver=3.34.1	C:/My%20Web%20Sites/infinite/infiniteresources.org/wp-content/plugins/elementor/assets/js/webpack.runtime.min1504.js	(from https://infiniteresources.org/)
17:56:09	85769/85769	---M-Z	200	added ('OK')	text/javascript	etag:%2233403ac-14f09-647d860b68b00-gzip%22	https://infiniteresources.org/wp-content/plugins/elementor/assets/js/frontend-modules.min.js?ver=3.34.1	C:/My%20Web%20Sites/infinite/infiniteresources.org/wp-content/plugins/elementor/assets/js/frontend-modules.min1504.js	(from https://infiniteresources.org/)
17:56:09	31880/31880	---M-Z	200	added ('OK')	text/javascript	etag:%2233403aa-7c88-647d860b60248-gzip%22	https://infiniteresources.org/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.34.1	C:/My%20Web%20Sites/infinite/infiniteresources.org/wp-content/plugins/elementor/assets/js/frontend.min1504.js	(from https://infiniteresources.org/)
17:56:10	1542/1542	---M-Z	200	added ('OK')	text/javascript	etag:%2233206f1-606-63ebe2efbaa25-gzip%22	https://infiniteresources.org/wp-content/plugins/make-column-clickable-elementor/assets/js/make-column-clickable.js?ver=1.6.2	C:/My%20Web%20Sites/infinite/infiniteresources.org/wp-content/plugins/make-column-clickable-elementor/assets/js/make-column-clickable1f22.js	(from https://infiniteresources.org/)
17:56:10	4776/4776	---M-Z	200	added ('OK')	text/javascript	etag:%223340f84-12a8-62986796c6e0b-gzip%22	https://infiniteresources.org/wp-includes/js/dist/hooks.min.js?ver=4d63a3d491d11ffd8ac6	C:/My%20Web%20Sites/infinite/infiniteresources.org/wp-includes/js/dist/hooks.min4fdd.js	(from https://infiniteresources.org/)
17:56:10	9141/9141	---M-Z	200	added ('OK')	text/javascript	etag:%223340f8d-23b5-6116e76a714c0-gzip%22	https://infiniteresources.org/wp-includes/js/dist/i18n.min.js?ver=5e580eb46a90c2b997e6	C:/My%20Web%20Sites/infinite/infiniteresources.org/wp-includes/js/dist/i18n.minc33c.js	(from https://infiniteresources.org/)
17:56:10	4896/4896	---M-Z	200	added ('OK')	text/javascript	etag:%223340c5b-1320-63fc05b6f3bff-gzip%22	https://infiniteresources.org/wp-content/plugins/qi-addons-for-elementor/inc/plugins/elementor/assets/js/elementor.js?ver=6.8.3	C:/My%20Web%20Sites/infinite/infiniteresources.org/wp-content/plugins/qi-addons-for-elementor/inc/plugins/elementor/assets/js/elementor32d4.js	(from https://infiniteresources.org/)
17:56:11	9345/9345	---M-Z	200	added ('OK')	text/javascript	etag:%223820287-2481-5e545338dfa00-gzip%22	https://infiniteresources.org/wp-content/plugins/globefarer-core/inc/plugins/elementor/assets/js/elementor.min.js?ver=6.8.3	C:/My%20Web%20Sites/infinite/infiniteresources.org/wp-content/plugins/globefarer-core/inc/plugins/elementor/assets/js/elementor.min32d4.js	(from https://infiniteresources.org/)
17:56:11	6263/6263	---M-Z	200	added ('OK')	text/javascript	etag:%223321618-1877-6346f860ec471-gzip%22	https://infiniteresources.org/wp-content/plugins/elementor-pro/assets/js/webpack-pro.runtime.min.js?ver=3.28.3	C:/My%20Web%20Sites/infinite/infiniteresources.org/wp-content/plugins/elementor-pro/assets/js/webpack-pro.runtime.min87cc.js	(from https://infiniteresources.org/)
17:56:11	24210/24210	---M-Z	200	added ('OK')	text/javascript	etag:%2233215a1-5e92-6346f860af7c6-gzip%22	https://infiniteresources.org/wp-content/plugins/elementor-pro/assets/js/frontend.min.js?ver=3.28.3	C:/My%20Web%20Sites/infinite/infiniteresources.org/wp-content/plugins/elementor-pro/assets/js/frontend.min87cc.js	(from https://infiniteresources.org/)
17:56:11	44708/44708	---M-Z	200	added ('OK')	text/javascript	etag:%223320f6e-aea4-6346f860ad885-gzip%22	https://infiniteresources.org/wp-content/plugins/elementor-pro/assets/js/elements-handlers.min.js?ver=3.28.3	C:/My%20Web%20Sites/infinite/infiniteresources.org/wp-content/plugins/elementor-pro/assets/js/elements-handlers.min87cc.js	(from https://infiniteresources.org/)
17:56:12	681/681	---M-Z	200	added ('OK')	text/javascript	etag:%2233415a8-2a9-6467f5f41c919-gzip%22	https://infiniteresources.org/wp-content/plugins/elementskit-lite/widgets/init/assets/js/animate-circle.min.js?ver=3.7.8	C:/My%20Web%20Sites/infinite/infiniteresources.org/wp-content/plugins/elementskit-lite/widgets/init/assets/js/animate-circle.min3621.js	(from https://infiniteresources.org/)
17:56:12	20607/20607	---M-Z	200	added ('OK')	text/javascript	etag:%2233415ab-507f-6467f5f4274fa-gzip%22	https://infiniteresources.org/wp-content/plugins/elementskit-lite/widgets/init/assets/js/elementor.js?ver=3.7.8	C:/My%20Web%20Sites/infinite/infiniteresources.org/wp-content/plugins/elementskit-lite/widgets/init/assets/js/elementor3621.js	(from https://infiniteresources.org/)
17:56:12	40892/40892	---M-Z	200	added ('OK')	text/javascript	etag:%224080084-9fbc-632d43e10ae00-gzip%22	https://infiniteresources.org/wp-content/plugins/elementskit/widgets/init/assets/js/elementor.js?ver=3.8.5	C:/My%20Web%20Sites/infinite/infiniteresources.org/wp-content/plugins/elementskit/widgets/init/assets/js/elementor38b5.js	(from https://infiniteresources.org/)
17:56:12	334/334	---M-Z	200	added ('OK')	text/javascript	etag:%224061481-14e-632d43e10ae00-gzip%22	https://infiniteresources.org/wp-content/plugins/elementskit/modules/pro-form-reset-button/assets/js/elementskit-reset-button.js?ver=3.8.5	C:/My%20Web%20Sites/infinite/infiniteresources.org/wp-content/plugins/elementskit/modules/pro-form-reset-button/assets/js/elementskit-reset-button38b5.js	(from https://infiniteresources.org/)
17:56:13	723/723	---M--	200	added ('OK')	image/gif	etag:%2233400d9-2d3-6462127076b9d%22	https://infiniteresources.org/wp-content/plugins/formidable/images/ajax_loader.gif	C:/My%20Web%20Sites/infinite/infiniteresources.org/wp-content/plugins/formidable/images/ajax_loader.gif	(from https://infiniteresources.org/wp-content/plugins/formidable/css/formidableforms.css?ver=1217919)
17:56:13	45648/45648	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%223820642-b250-5e54534174e40%22	https://infiniteresources.org/wp-content/plugins/globefarer-core/inc/icons/dripicons/assets//fonts/dripicons-v2.eot	C:/My%20Web%20Sites/infinite/infiniteresources.org/wp-content/plugins/globefarer-core/inc/icons/dripicons/assets/fonts/dripicons-v2.eot	(from https://infiniteresources.org/wp-content/plugins/globefarer-core/inc/icons/dripicons/assets/css/dripicons.min.css?ver=6.8.3)
17:56:14	70159/70159	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22382061c-1120f-5e54533f8c9c0%22	https://infiniteresources.org/wp-content/plugins/globefarer-core/inc/icons/elegant-icons/assets/fonts/ElegantIcons.eot	C:/My%20Web%20Sites/infinite/infiniteresources.org/wp-content/plugins/globefarer-core/inc/icons/elegant-icons/assets/fonts/ElegantIcons.eot	(from https://infiniteresources.org/wp-content/plugins/globefarer-core/inc/icons/elegant-icons/assets/css/elegant-icons.min.css?ver=6.8.3)
17:56:14	70159/70159	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22382061c-1120f-5e54533f8c9c0%22	https://infiniteresources.org/wp-content/plugins/globefarer-core/inc/icons/elegant-icons/assets/fonts/ElegantIcons.eot?	C:/My%20Web%20Sites/infinite/infiniteresources.org/wp-content/plugins/globefarer-core/inc/icons/elegant-icons/assets/fonts/ElegantIconsd41d.eot	(from https://infiniteresources.org/wp-content/plugins/globefarer-core/inc/icons/elegant-icons/assets/css/elegant-icons.min.css?ver=6.8.3)
17:56:14	63664/63664	---M--	200	added ('OK')	font/woff	etag:%22382061a-f8b0-5e54533da4540%22	https://infiniteresources.org/wp-content/plugins/globefarer-core/inc/icons/elegant-icons/assets/fonts/ElegantIcons.woff	C:/My%20Web%20Sites/infinite/infiniteresources.org/wp-content/plugins/globefarer-core/inc/icons/elegant-icons/assets/fonts/ElegantIcons.woff	(from https://infiniteresources.org/wp-content/plugins/globefarer-core/inc/icons/elegant-icons/assets/css/elegant-icons.min.css?ver=6.8.3)
17:56:14	59388/59388	---M--	200	added ('OK')	font/ttf	etag:%22382061d-e7fc-5e54533f8c9c0%22	https://infiniteresources.org/wp-content/plugins/globefarer-core/inc/icons/elegant-icons/assets/fonts/ElegantIcons.ttf	C:/My%20Web%20Sites/infinite/infiniteresources.org/wp-content/plugins/globefarer-core/inc/icons/elegant-icons/assets/fonts/ElegantIcons.ttf	(from https://infiniteresources.org/wp-content/plugins/globefarer-core/inc/icons/elegant-icons/assets/css/elegant-icons.min.css?ver=6.8.3)
17:56:15	277297/277297	---M--	200	added ('OK')	image/svg+xml	etag:%22382061b-43b31-5e54533f8c9c0%22	https://infiniteresources.org/wp-content/plugins/globefarer-core/inc/icons/elegant-icons/assets/fonts/ElegantIcons.svg	C:/My%20Web%20Sites/infinite/infiniteresources.org/wp-content/plugins/globefarer-core/inc/icons/elegant-icons/assets/fonts/ElegantIcons.svg	(from https://infiniteresources.org/wp-content/plugins/globefarer-core/inc/icons/elegant-icons/assets/css/elegant-icons.min.css?ver=6.8.3)
17:56:15	136822/136822	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%223820632-21676-5e54534174e40%22	https://infiniteresources.org/wp-content/plugins/globefarer-core/inc/icons/font-awesome/assets/webfonts/fa-brands-400.eot	C:/My%20Web%20Sites/infinite/infiniteresources.org/wp-content/plugins/globefarer-core/inc/icons/font-awesome/assets/webfonts/fa-brands-400.eot	(from https://infiniteresources.org/wp-content/plugins/globefarer-core/inc/icons/font-awesome/assets/css/all.min.css?ver=6.8.3)
